MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.geappliances.com/products/C7CDAAS3PD3,https://www.geappliances.com/products/C7CDAAS3PD3,https://www.geappliances.com/documents/Caf_C7CDAAS3PD3_Specification_Sheet.pdf,https://www.geappliances.com/manuals/Caf_C7CDAAS3PD3_Installation_Manual.pdf,,,,,,,,C7CDAAS3PD3,C7CDAAS3PD3 Café Drip Coffee Maker MB,,,,Appliance Dealers Cooperative (APPDE),"GE Appliances, a Haier company",Café™,Café,C7CDAAS3PD3,,Appliances & Consumer Electronics > Small Appliances > Countertop Appliances,"GE Appliances, a Haier company, Café™, Countertop Appliance, C7CDAAS3PD3",COUNTERTOP APPLIANCE,Café™ C7CDAAS3PD3 Countertop Appliance,"Café™ Countertop Appliance, Part Number: C7CDAAS3PD3",Café™ C7CDAAS3PD3 Countertop Appliance,"High performance Café™ Countertop Appliance engineered for industrial, commercial, and professional applications.",Engineered by Café™ for high durability and performance.,Compatible with standard Countertop Appliance operations.,Manufacturer Part Number: C7CDAAS3PD3,,,,,,,,,,,,,,,,,,,,,,,Countertop Appliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Café_C7CDAAS3PD3.jpg,,,,,,,,,Café_C7CDAAS3PD3_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.geappliances.com/products/C7CDAAS4PW3,https://www.geappliances.com/products/C7CDAAS4PW3,https://www.geappliances.com/documents/Caf_C7CDAAS4PW3_Specification_Sheet.pdf,https://www.geappliances.com/manuals/Caf_C7CDAAS4PW3_Installation_Manual.pdf,,,,,,,,C7CDAAS4PW3,C7CDAAS4PW3 Café Drip Coffee Maker MW,,,,Appliance Dealers Cooperative (APPDE),"GE Appliances, a Haier company",Café™,Café,C7CDAAS4PW3,,Appliances & Consumer Electronics > Small Appliances > Countertop Appliances,"GE Appliances, a Haier company, Café™, Countertop Appliance, C7CDAAS4PW3",COUNTERTOP APPLIANCE,Café™ C7CDAAS4PW3 Countertop Appliance,"Café™ Countertop Appliance, Part Number: C7CDAAS4PW3",Café™ C7CDAAS4PW3 Countertop Appliance,"High performance Café™ Countertop Appliance engineered for industrial, commercial, and professional applications.",Engineered by Café™ for high durability and performance.,Compatible with standard Countertop Appliance operations.,Manufacturer Part Number: C7CDAAS4PW3,,,,,,,,,,,,,,,,,,,,,,,Countertop Appliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Café_C7CDAAS4PW3.jpg,,,,,,,,,Café_C7CDAAS4PW3_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.geappliances.com/products/C7CDABS2RS3,https://www.geappliances.com/products/C7CDABS2RS3,https://www.geappliances.com/documents/Caf_C7CDABS2RS3_Specification_Sheet.pdf,https://www.geappliances.com/manuals/Caf_C7CDABS2RS3_Installation_Manual.pdf,,,,,,,,C7CDABS2RS3,C7CDABS2RS3 Cafe Coffee Maker,,,,Appliance Dealers Cooperative (APPDE),"GE Appliances, a Haier company",Café™,Café,C7CDABS2RS3,,Appliances & Consumer Electronics > Small Appliances > Countertop Appliances,"GE Appliances, a Haier company, Café™, Countertop Appliance, C7CDABS2RS3",COUNTERTOP APPLIANCE,Café™ C7CDABS2RS3 Countertop Appliance,"Café™ Countertop Appliance, Part Number: C7CDABS2RS3",Café™ C7CDABS2RS3 Countertop Appliance,"High performance Café™ Countertop Appliance engineered for industrial, commercial, and professional applications.",Engineered by Café™ for high durability and performance.,Compatible with standard Countertop Appliance operations.,Manufacturer Part Number: C7CDABS2RS3,,,,,,,,,,,,,,,,,,,,,,,Countertop Appliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Café_C7CDABS2RS3.jpg,,,,,,,,,Café_C7CDABS2RS3_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.geappliances.com/products/C7CDABS3RD3,https://www.geappliances.com/products/C7CDABS3RD3,https://www.geappliances.com/documents/Caf_C7CDABS3RD3_Specification_Sheet.pdf,https://www.geappliances.com/manuals/Caf_C7CDABS3RD3_Installation_Manual.pdf,,,,,,,,C7CDABS3RD3,C7CDABS3RD3 Café Coffee Maker MB,,,,Appliance Dealers Cooperative (APPDE),"GE Appliances, a Haier company",Café™,Café,C7CDABS3RD3,,Appliances & Consumer Electronics > Small Appliances > Countertop Appliances,"GE Appliances, a Haier company, Café™, Countertop Appliance, C7CDABS3RD3",COUNTERTOP APPLIANCE,Café™ C7CDABS3RD3 Countertop Appliance,"Café™ Countertop Appliance, Part Number: C7CDABS3RD3",Café™ C7CDABS3RD3 Countertop Appliance,"High performance Café™ Countertop Appliance engineered for industrial, commercial, and professional applications.",Engineered by Café™ for high durability and performance.,Compatible with standard Countertop Appliance operations.,Manufacturer Part Number: C7CDABS3RD3,,,,,,,,,,,,,,,,,,,,,,,Countertop Appliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Café_C7CDABS3RD3.jpg,,,,,,,,,Café_C7CDABS3RD3_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.geappliances.com/products/C7CDABS4RW3,https://www.geappliances.com/products/C7CDABS4RW3,https://www.geappliances.com/documents/Caf_C7CDABS4RW3_Specification_Sheet.pdf,https://www.geappliances.com/manuals/Caf_C7CDABS4RW3_Installation_Manual.pdf,,,,,,,,C7CDABS4RW3,C7CDABS4RW3 Café Coffee Maker MW,,,,Appliance Dealers Cooperative (APPDE),"GE Appliances, a Haier company",Café™,Café,C7CDABS4RW3,,Appliances & Consumer Electronics > Small Appliances > Countertop Appliances,"GE Appliances, a Haier company, Café™, Countertop Appliance, C7CDABS4RW3",COUNTERTOP APPLIANCE,Café™ C7CDABS4RW3 Countertop Appliance,"Café™ Countertop Appliance, Part Number: C7CDABS4RW3",Café™ C7CDABS4RW3 Countertop Appliance,"High performance Café™ Countertop Appliance engineered for industrial, commercial, and professional applications.",Engineered by Café™ for high durability and performance.,Compatible with standard Countertop Appliance operations.,Manufacturer Part Number: C7CDABS4RW3,,,,,,,,,,,,,,,,,,,,,,,Countertop Appliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Café_C7CDABS4RW3.jpg,,,,,,,,,Café_C7CDABS4RW3_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.geappliances.com/products/C7CEBBS2RS3,https://www.geappliances.com/products/C7CEBBS2RS3,https://www.geappliances.com/documents/Caf_C7CEBBS2RS3_Specification_Sheet.pdf,https://www.geappliances.com/manuals/Caf_C7CEBBS2RS3_Installation_Manual.pdf,,,,,,,,C7CEBBS2RS3,C7CEBBS2RS3 Cafe Auto Espresso Machine SS,,,,Appliance Dealers Cooperative (APPDE),"GE Appliances, a Haier company",Café™,Café,C7CEBBS2RS3,,Appliances & Consumer Electronics > Small Appliances > Countertop Appliances,"GE Appliances, a Haier company, Café™, Countertop Appliance, C7CEBBS2RS3",COUNTERTOP APPLIANCE STAINLESS STEEL,Café™ C7CEBBS2RS3 Countertop Appliance Stainless Steel,"Café™ Countertop Appliance, Stainless Steel, Part Number: C7CEBBS2RS3",Café™ C7CEBBS2RS3 Countertop Appliance Stainless Steel,"High performance Café™ Countertop Appliance engineered for industrial, commercial, and professional applications.",Engineered by Café™ for high durability and performance.,Compatible with standard Countertop Appliance operations.,Manufacturer Part Number: C7CEBBS2RS3,,,,,,,,,,,,,,,,,,,,,,,Countertop Appliance,Material,Stainless Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Café_C7CEBBS2RS3.jpg,,,,,,,,,Café_C7CEBBS2RS3_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.geappliances.com/products/C7CEBBS4RW3,https://www.geappliances.com/products/C7CEBBS4RW3,https://www.geappliances.com/documents/Caf_C7CEBBS4RW3_Specification_Sheet.pdf,https://www.geappliances.com/manuals/Caf_C7CEBBS4RW3_Installation_Manual.pdf,,,,,,,,C7CEBBS4RW3,C7CEBBS4RW3 Café Auto Espresso Machine Wh,,,,Appliance Dealers Cooperative (APPDE),"GE Appliances, a Haier company",Café™,Café,C7CEBBS4RW3,,Appliances & Consumer Electronics > Small Appliances > Countertop Appliances,"GE Appliances, a Haier company, Café™, Countertop Appliance, C7CEBBS4RW3",COUNTERTOP APPLIANCE WHITE,Café™ C7CEBBS4RW3 Countertop Appliance,"Café™ Countertop Appliance, White, Part Number: C7CEBBS4RW3",Café™ C7CEBBS4RW3 Countertop Appliance,"High performance Café™ Countertop Appliance engineered for industrial, commercial, and professional applications.",Engineered by Café™ for high durability and performance.,Compatible with standard Countertop Appliance operations.,Manufacturer Part Number: C7CEBBS4RW3,,,,,,,,,,,,,,,,,,,,,,,Countertop Appliance,Color,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Café_C7CEBBS4RW3.jpg,,,,,,,,,Café_C7CEBBS4RW3_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.geappliances.com/products/C7CESAS2RS3,https://www.geappliances.com/products/C7CESAS2RS3,https://www.geappliances.com/documents/Caf_C7CESAS2RS3_Specification_Sheet.pdf,https://www.geappliances.com/manuals/Caf_C7CESAS2RS3_Installation_Manual.pdf,,,,,,,,C7CESAS2RS3,C7CESAS2RS3 Café Espresso SS,,,,Appliance Dealers Cooperative (APPDE),"GE Appliances, a Haier company",Café™,Café,C7CESAS2RS3,,Appliances & Consumer Electronics > Small Appliances > Countertop Appliances,"GE Appliances, a Haier company, Café™, Countertop Appliance, C7CESAS2RS3",COUNTERTOP APPLIANCE STAINLESS STEEL,Café™ C7CESAS2RS3 Countertop Appliance Stainless Steel,"Café™ Countertop Appliance, Stainless Steel, Part Number: C7CESAS2RS3",Café™ C7CESAS2RS3 Countertop Appliance Stainless Steel,"High performance Café™ Countertop Appliance engineered for industrial, commercial, and professional applications.",Engineered by Café™ for high durability and performance.,Compatible with standard Countertop Appliance operations.,Manufacturer Part Number: C7CESAS2RS3,,,,,,,,,,,,,,,,,,,,,,,Countertop Appliance,Material,Stainless Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Café_C7CESAS2RS3.jpg,,,,,,,,,Café_C7CESAS2RS3_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.geappliances.com/products/C7CESAS3RD3,https://www.geappliances.com/products/C7CESAS3RD3,https://www.geappliances.com/documents/Caf_C7CESAS3RD3_Specification_Sheet.pdf,https://www.geappliances.com/manuals/Caf_C7CESAS3RD3_Installation_Manual.pdf,,,,,,,,C7CESAS3RD3,C7CESAS3RD3 Café Espresso Machine MB,,,,Appliance Dealers Cooperative (APPDE),"GE Appliances, a Haier company",Café™,Café,C7CESAS3RD3,,Appliances & Consumer Electronics > Small Appliances > Countertop Appliances,"GE Appliances, a Haier company, Café™, Countertop Appliance, C7CESAS3RD3",COUNTERTOP APPLIANCE,Café™ C7CESAS3RD3 Countertop Appliance,"Café™ Countertop Appliance, Part Number: C7CESAS3RD3",Café™ C7CESAS3RD3 Countertop Appliance,"High performance Café™ Countertop Appliance engineered for industrial, commercial, and professional applications.",Engineered by Café™ for high durability and performance.,Compatible with standard Countertop Appliance operations.,Manufacturer Part Number: C7CESAS3RD3,,,,,,,,,,,,,,,,,,,,,,,Countertop Appliance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Café_C7CESAS3RD3.jpg,,,,,,,,,Café_C7CESAS3RD3_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.geappliances.com/products/C7CESAS4RW3,https://www.geappliances.com/products/C7CESAS4RW3,https://www.geappliances.com/documents/Caf_C7CESAS4RW3_Specification_Sheet.pdf,https://www.geappliances.com/manuals/Caf_C7CESAS4RW3_Installation_Manual.pdf,,,,,,,,C7CESAS4RW3,C7CESAS4RW3 Cafe Espresso Wh,,,,Appliance Dealers Cooperative (APPDE),"GE Appliances, a Haier company",Café™,Café,C7CESAS4RW3,,Appliances & Consumer Electronics > Small Appliances > Countertop Appliances,"GE Appliances, a Haier company, Café™, Countertop Appliance, C7CESAS4RW3",COUNTERTOP APPLIANCE WHITE,Café™ C7CESAS4RW3 Countertop Appliance,"Café™ Countertop Appliance, White, Part Number: C7CESAS4RW3",Café™ C7CESAS4RW3 Countertop Appliance,"High performance Café™ Countertop Appliance engineered for industrial, commercial, and professional applications.",Engineered by Café™ for high durability and performance.,Compatible with standard Countertop Appliance operations.,Manufacturer Part Number: C7CESAS4RW3,,,,,,,,,,,,,,,,,,,,,,,Countertop Appliance,Color,White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Café_C7CESAS4RW3.jpg,,,,,,,,,Café_C7CESAS4RW3_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.beko.com/us-en/products/WOSP30100SS,https://www.beko.com/us-en/products/WOSP30100SS,https://www.beko.com/us-en/documents/Beko_WOSP30100SS_Specification_Sheet.pdf,https://www.beko.com/us-en/manuals/Beko_WOSP30100SS_Installation_Manual.pdf,,,,,,,,WOSP30100SS,WOSP30100SS Beko Wall Oven SS,,,,Appliance Dealers Cooperative (APPDE),Beko US Inc.,Beko®,Beko,WOSP30100SS,,Appliances & Consumer Electronics > Cooking Appliances > Ranges & Ovens,Beko US Inc. Beko® Range / Cooktop Model WOSP30100SS,RANGE / COOKTOP STAINLESS STEEL,Beko® WOSP30100SS Range / Cooktop Stainless Steel,"Beko® Range / Cooktop, Stainless Steel, Part Number: WOSP30100SS",Beko® WOSP30100SS Range / Cooktop Stainless Steel,"High performance Beko® Range / Cooktop engineered for industrial, commercial, and professional applications.",Engineered by Beko® for high durability and performance.,Compatible with standard Range / Cooktop operations.,Manufacturer Part Number: WOSP30100SS,,,,,,,,,,,,,,,,,,,,,,,Range / Cooktop,Material,Stainless Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,Beko_WOSP30100SS.jpg,,,,,,,,,Beko_WOSP30100SS_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.lg.com/products/MSER2090S,https://www.lg.com/products/MSER2090S,https://www.lg.com/documents/Lg_MSER2090S_Specification_Sheet.pdf,https://www.lg.com/manuals/Lg_MSER2090S_Installation_Manual.pdf,,,,,,,,MSER2090S,MSER2090S LG Microwave SS,,,,Appliance Dealers Cooperative (APPDE),LG Electronics USA,LG®,LG,MSER2090S,,Appliances & Consumer Electronics > Cooking Appliances > Microwaves,LG Electronics USA LG® Microwave Model MSER2090S,MICROWAVE STAINLESS STEEL,LG® MSER2090S Microwave Stainless Steel,"LG® Microwave, Stainless Steel, Part Number: MSER2090S",LG® MSER2090S Microwave Stainless Steel,"High performance LG® Microwave engineered for industrial, commercial, and professional applications.",Engineered by LG® for high durability and performance.,Compatible with standard Microwave operations.,Manufacturer Part Number: MSER2090S,,,,,,,,,,,,,,,,,,,,,,,Microwave,Material,Stainless Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,LG_MSER2090S.jpg,,,,,,,,,LG_MSER2090S_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
https://www.geappliances.com/products/GCST16S1WSS,https://www.geappliances.com/products/GCST16S1WSS,https://www.geappliances.com/documents/Ge_GCST16S1WSS_Specification_Sheet.pdf,https://www.geappliances.com/manuals/Ge_GCST16S1WSS_Installation_Manual.pdf,,,,,,,,GCST16S1WSS,GCST16S1WSS GE Microwave SS,,,,Appliance Dealers Cooperative (APPDE),"GE Appliances, a Haier company",GE®,GE,GCST16S1WSS,,Appliances & Consumer Electronics > Cooking Appliances > Microwaves,"GE Appliances, a Haier company GE® Microwave Model GCST16S1WSS",MICROWAVE STAINLESS STEEL,GE® GCST16S1WSS Microwave Stainless Steel,"GE® Microwave, Stainless Steel, Part Number: GCST16S1WSS",GE® GCST16S1WSS Microwave Stainless Steel,"High performance GE® Microwave engineered for industrial, commercial, and professional applications.",Engineered by GE® for high durability and performance.,Compatible with standard Microwave operations.,Manufacturer Part Number: GCST16S1WSS,,,,,,,,,,,,,,,,,,,,,,,Microwave,Material,Stainless Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,GE_GCST16S1WSS.jpg,,,,,,,,,GE_GCST16S1WSS_Specification_Sheet.pdf,,,,,,,,,,,,,,,,,No,Yes
